date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2021-01-01,MYS,MYR,Malaysia,9.99,4.052,2.46544916090819,-0.49582,-0.52257,-0.44443,-0.34068,-0.28732,21399.0805405405,3.67323800628103,-0.33598,-0.46133,-0.34131,-0.18355,-0.31506
2021-01-01,NIC,NIO,Nicaragua,124,34.8453,3.55858609338993,-0.27227,-0.31088,-0.1981,-0.04835,0.02867,2605.81356532258,3.16492941384051,0.11237,-0.09762,0.10344,0.36772,0.14741
2021-01-01,NOR,NOK,Norway,52,8.5439,6.08621355587027,0.24462,0.17859,0.37147,0.62759,0.75932,60454.3769365385,4.72958136396202,0.27309,0.03276,0.26287,0.56534,0.31319
2021-01-01,NZL,NZD,New Zealand,6.8,1.395089286,4.87423999900176,-0.00322,-0.0561,0.09837,0.30348,0.40898,45797.3525294118,4.33314728703557,0.11286,-0.09722,0.10392,0.36832,0.14791
2021-01-01,OMN,OMR,Oman,1.1,0.385,2.85714285714286,-0.41572,-0.44672,-0.35617,-0.23593,-0.17409,29188.1877272727,3.88391293127822,-0.27222,-0.40961,-0.27807,-0.10516,-0.2493
2021-01-01,PAK,PKR,Pakistan,550,160.35,3.42999688182102,-0.29857,-0.33578,-0.22708,-0.08274,-0.0085,1936.75518272727,3.14683313897963,0.07834,-0.12522,0.06968,0.32588,0.1123
2021-01-01,PER,PEN,Peru,11.9,3.6207,3.28665727621731,-0.32788,-0.36354,-0.25938,-0.12107,-0.04994,9089.70869747899,3.34030177525615,-0.02657,-0.21033,-0.03439,0.19688,0.00409
2021-01-01,PHL,PHP,Philippines,142,48.0925,2.95264334355669,-0.39619,-0.42822,-0.33465,-0.2104,-0.14649,5661.09480211268,3.24756675981291,-0.10053,-0.27033,-0.10775,0.10595,-0.0722
2021-01-01,POL,PLN,Poland,13.08,3.7226,3.51367323913394,-0.28146,-0.31958,-0.20822,-0.06036,0.01569,23272.5044495413,3.72390921057374,-0.06653,-0.24275,-0.07403,0.14774,-0.03713
2021-01-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,-0.26985,-0.30858,-0.19543,-0.04518,0.0321,69777.855,4.98175699778543,-0.29095,-0.4248,-0.29665,-0.12819,-0.26862
2021-01-01,ROU,RON,Romania,9.9,4.0089,2.46950535059493,-0.49499,-0.52178,-0.44352,-0.3396,-0.28615,27333.879969697,3.83375876875566,-0.36273,-0.48303,-0.36785,-0.21645,-0.34266
2021-01-01,RUS,RUB,Russia,135,74.63,1.80892402519094,-0.63008,-0.6497,-0.59238,-0.51625,-0.4771,26400.9361333333,3.80852508432425,-0.53011,-0.61881,-0.53388,-0.42224,-0.51531
2021-01-01,SAU,SAR,Saudi Arabia,14,3.7518,3.73154219308065,-0.2369,-0.27739,-0.15913,-0.0021,0.07867,30481.3818857143,3.91889044228238,-0.05798,-0.23581,-0.06554,0.15827,-0.02831
2021-01-01,SGP,SGD,Singapore,5.9,1.3308,4.43342350465885,-0.09337,-0.14147,-0.00097,0.1856,0.28156,70225.4308983051,4.99386275221215,-0.12171,-0.28751,-0.12876,0.07991,-0.09405
2021-01-01,SWE,SEK,Sweden,52.88,8.29525,6.37473252765137,0.30363,0.23447,0.43649,0.70475,0.84272,44734.0149905446,4.30438679486657,0.46517,0.18858,0.4534,0.8015,0.51131
2021-01-01,THA,THB,Thailand,128,30.13,4.24825755061401,-0.13124,-0.17733,-0.04269,0.13608,0.22803,8571.78300234375,3.32629324329467,0.26353,0.02501,0.25338,0.55358,0.30333
2021-01-01,TUR,TRY,Turkey,14.99,7.4705,2.00655913258818,-0.58966,-0.61143,-0.54784,-0.4634,-0.41997,19750.9285657105,3.62865981710516,-0.45293,-0.55621,-0.45733,-0.32735,-0.4357
2021-01-01,TWN,TWD,Taiwan,72,27.98,2.57326661901358,-0.47377,-0.50169,-0.42014,-0.31185,-0.25615,57719.6583333333,4.6556143966567,-0.45318,-0.55641,-0.45757,-0.32766,-0.43596
2021-01-01,UKR,UAH,Ukraine,62,28.14,2.20326936744847,-0.54943,-0.57334,-0.50351,-0.41079,-0.36311,8039.73260322581,3.3119026751279,-0.34185,-0.46609,-0.34713,-0.19077,-0.32112
2021-01-01,URY,UYU,Uruguay,204,42.495,4.80056477232616,-0.01829,-0.07037,0.08176,0.28378,0.38768,15509.6702897059,3.51394490206163,0.35155,0.09641,0.3407,0.66181,0.39412
2021-01-01,USA,USD,United States,4.89,1,4.89,0,-0.05305,0.10192,0.3077,0.41354,64454.22,4.83776663053926,0,-0.18878,-0.00803,0.22955,0.0315
2021-01-01,VNM,VND,Vietnam,66000,23064,2.86160249739854,-0.41481,-0.44585,-0.35516,-0.23474,-0.17281,6107.80242520455,3.25964902967188,-0.13149,-0.29544,-0.13847,0.06788,-0.10414
2021-01-01,ZAF,ZAR,South Africa,33.5,15.5225,2.15815751328716,-0.55866,-0.58207,-0.51368,-0.42286,-0.37615,13532.6049761194,3.4604704695408,-0.383,-0.49948,-0.38796,-0.24137,-0.36357
2021-07-01,ARE,AED,United Arab Emirates,14.75,3.67315,4.01562691422893,-0.18547,-0.20421,-0.15468,0.13194,0.16161,46179.3166847458,4.31429328191383,-0.09671,-0.23937,-0.16417,0.18612,-0.04575
2021-07-01,ARG,ARS,Argentina,380,96.33375,3.94461961669716,-0.19987,-0.21829,-0.16963,0.11193,0.14107,7779.56633657895,3.32637319945076,0.15085,-0.03091,0.06489,0.51119,0.21577
2021-07-01,AUS,AUD,Australia,6.55,1.366586949,4.79296250033191,-0.0278,-0.05017,0.00896,0.35106,0.38647,57956.5832366412,4.61728999511234,0.0074,-0.15171,-0.06784,0.32282,0.06423
2021-07-01,AZE,AZN,Azerbaijan,3.95,1.699,2.32489699823426,-0.52842,-0.53927,-0.51059,-0.34465,-0.32747,9082.09592405063,3.35988370735246,-0.32847,-0.43453,-0.37863,-0.11821,-0.29059
2021-07-01,BHR,BHD,Bahrain,1.5,0.377,3.97877984084881,-0.19295,-0.21152,-0.16244,0.12156,0.15095,30082.5642,3.90016806240243,-0.00996,-0.16633,-0.08391,0.30002,0.04589
2021-07-01,BRA,BRL,Brazil,22.9,5.24865,4.36302668305183,-0.115,-0.13537,-0.08155,0.22987,0.2621,7832.20919213974,3.32772755550087,0.27241,0.07144,0.17737,0.6708,0.34418
2021-07-01,CAN,CAD,Canada,6.77,1.2741,5.31355466603877,0.0778,0.053,0.11855,0.49781,0.53706,42555.519689808,4.2210629407369,0.22166,0.02871,0.13041,0.60416,0.29057
2021-07-01,CHE,CHF,Switzerland,6.5,0.92275,7.04416147385532,0.42884,0.39596,0.48285,0.98564,1.03768,61343.4818307692,4.7044255912573,0.45314,0.22364,0.34461,0.90813,0.53511
2021-07-01,CHL,CLP,Chile,2990,759.285,3.93791527555529,-0.20123,-0.21961,-0.17104,0.11004,0.13913,17053.8804851171,3.56497582356521,0.072,-0.09731,-0.00807,0.40765,0.13247
2021-07-01,CHN,CNY,China,22.4,6.4797,3.45695016744602,-0.29879,-0.31493,-0.27228,-0.02554,0,16244.1541205357,3.54414378873121,-0.0534,-0.2029,-0.1241,0.24299,0
2021-07-01,COL,COP,Colombia,12950,3842.11,3.37054378974053,-0.31632,-0.33205,-0.29047,-0.0499,-0.02499,7540.77844778378,3.32022984308384,-0.01482,-0.17041,-0.0884,0.29365,0.04076
2021-07-01,CRI,CRC,Costa Rica,2370,617.74,3.83656554537508,-0.22179,-0.2397,-0.19237,0.08147,0.10981,14803.0902108861,3.5070691733093,0.06166,-0.10602,-0.01764,0.39407,0.12154
2021-07-01,CZE,CZK,Czech Republic,89,21.80065,4.08244708299982,-0.17192,-0.19097,-0.14061,0.15078,0.18094,30167.8426752809,3.90236204328949,0.01526,-0.14509,-0.06057,0.33315,0.07253
2021-07-01,DNK,DKK,Denmark,30,6.3239,4.7439080314363,-0.03775,-0.05989,-0.00137,0.33723,0.37228,65662.3479066667,4.8155381503537,-0.04396,-0.19495,-0.11537,0.25538,0.00997
2021-07-01,EGY,EGP,Egypt,42.5,15.67,2.71218889597958,-0.44986,-0.46252,-0.42906,-0.23548,-0.21544,7094.4498,3.30874703315601,-0.2045,-0.33014,-0.26391,0.04458,-0.15962
2021-07-01,EUZ,EUR,Euro area,4.29,0.850159405,5.0461124993377,0.02355,0,0.06225,0.42242,0.4597,38770.873259675,4.12369438548719,0.18756,0,0.09886,0.55939,0.25455
2021-07-01,GBR,GBP,Britain,3.49,0.734672887,4.75041349933471,-0.03643,-0.0586,0,0.33907,0.37416,44295.6968481375,4.26583291830629,0.08072,-0.08997,0,0.4191,0.14168
2021-07-01,GTM,GTQ,Guatemala,26,7.7448,3.35709120958579,-0.31905,-0.33472,-0.29331,-0.05369,-0.02889,6749.92277307692,3.29988329925767,-0.0127,-0.16863,-0.08644,0.29643,0.043
2021-07-01,HKG,HKD,Hong Kong,21,7.7729,2.70169434831273,-0.45199,-0.4646,-0.43127,-0.23843,-0.21847,84583.2282428571,5.30232042087685,-0.50551,-0.58361,-0.54245,-0.35069,-0.47762
2021-07-01,HND,HNL,Honduras,87,23.744,3.66408355795148,-0.25678,-0.27388,-0.22868,0.03285,0.05992,3271.8829,3.21040288839391,0.10762,-0.06731,0.02489,0.45442,0.1701
2021-07-01,HUN,HUF,Hungary,908,305.64505,2.97076625320777,-0.39741,-0.41128,-0.37463,-0.16259,-0.14064,27350.8636878855,3.82988891290995,-0.24722,-0.36611,-0.30345,-0.01152,-0.20476
2021-07-01,IDN,IDR,Indonesia,34000,14517.5,2.34200103323575,-0.52495,-0.53588,-0.50699,-0.33983,-0.32252,8287.3936057,3.33943819995307,-0.31939,-0.42688,-0.37022,-0.10629,-0.281
2021-07-01,IND,INR,India,190,74.615,2.54640487837566,-0.48349,-0.49537,-0.46396,-0.28221,-0.2634,3689.24666105263,3.22114051136014,-0.23281,-0.35398,-0.29011,0.0074,-0.18953
2021-07-01,ISR,ILS,Israel,17,3.29205,5.16395558998193,0.04746,0.02335,0.08705,0.45564,0.49379,44503.5537,4.27118050406845,0.17333,-0.01198,0.08569,0.54071,0.23952
2021-07-01,JOR,JOD,Jordan,2.13,0.709,3.00423131170663,-0.39062,-0.40464,-0.36759,-0.15315,-0.13096,6571.15765258216,3.29528416382113,-0.11524,-0.25498,-0.18132,0.16178,-0.06533
2021-07-01,JPN,JPY,Japan,390,109.935,3.54755082548779,-0.28042,-0.29697,-0.25321,0,0.02621,54205.3869117949,4.52078201917561,-0.23845,-0.35872,-0.29533,0,-0.19549
2021-07-01,KOR,KRW,South Korea,4600,1150.35,3.99878297909332,-0.18889,-0.20755,-0.15822,0.1272,0.15674,42559.7853235652,4.22117268377468,-0.08065,-0.22585,-0.14932,0.2072,-0.02879
2021-07-01,KWT,KWD,Kuwait,1.25,0.3008,4.15558510638298,-0.15708,-0.17648,-0.12522,0.1714,0.2021,30931.37216,3.92200555931935,0.02828,-0.13413,-0.04853,0.35023,0.08628
2021-07-01,LBN,LBP,Lebanon,37000,22000,1.68181818181818,-0.65886,-0.66671,-0.64596,-0.52592,-0.5135,,,,,,,
2021-07-01,LKA,LKR,Sri Lanka,700,199.5,3.50877192982456,-0.28828,-0.30466,-0.26138,-0.01093,0.01499,5027.34270914286,3.25556604658334,0.04596,-0.11924,-0.03217,0.37345,0.10496
2021-07-01,MDA,MDL,Moldova,52,17.98,2.89210233592881,-0.41337,-0.42687,-0.39119,-0.18476,-0.16339,7162.86620961539,3.31050719941793,-0.15218,-0.28608,-0.2155,0.11328,-0.10435
2021-07-01,MEX,MXN,Mexico,64,20.13525,3.17850535751977,-0.35527,-0.37011,-0.3309,-0.10403,-0.08055,14471.9217921875,3.49854911970105,-0.1183,-0.25755,-0.18416,0.15776,-0.06856
2021-07-01,MYS,MYR,Malaysia,9.99,4.2245,2.36477689667416,-0.52033,-0.53137,-0.5022,-0.33341,-0.31594,21574.1241441441,3.68126927463949,-0.37658,-0.47504,-0.42315,-0.18139,-0.34142
2021-07-01,NIC,NIO,Nicaragua,128,35.2063,3.63571292637965,-0.26253,-0.2795,-0.23465,0.02485,0.05171,2545.03123203125,3.19170299182564,0.10548,-0.06911,0.02291,0.45162,0.16785
2021-07-01,NOR,NOK,Norway,57,9.0444,6.30224227146079,0.27835,0.24893,0.32667,0.77651,0.82306,55602.4972964912,4.55672583115212,0.34223,0.13024,0.24198,0.76249,0.41795
2021-07-01,NZL,NZD,New Zealand,6.9,1.448750453,4.76272499912723,-0.03393,-0.05616,0.00259,0.34254,0.37772,45502.8139710145,4.29688872561656,0.07569,-0.0942,-0.00465,0.41249,0.13637
2021-07-01,OMN,OMR,Oman,1.15,0.38505,2.98662511362161,-0.39419,-0.40813,-0.37129,-0.15812,-0.13605,28147.5134782609,3.85038452341434,-0.24723,-0.36612,-0.30346,-0.01153,-0.20477
2021-07-01,PAK,PKR,Pakistan,580,161.1,3.60024829298572,-0.26973,-0.28653,-0.24212,0.01485,0.04145,1851.601325,3.17386294534811,0.10085,-0.07301,0.01863,0.44554,0.16295
2021-07-01,PER,PEN,Peru,12.9,3.9511,3.26491356837337,-0.33775,-0.35298,-0.31271,-0.07967,-0.05555,8453.66972868217,3.3437160277941,-0.05239,-0.20206,-0.12317,0.24431,0.00106
2021-07-01,PHL,PHP,Philippines,142,50.35,2.82025819265144,-0.42794,-0.4411,-0.40631,-0.20501,-0.18418,5707.40232605634,3.27306211222776,-0.16378,-0.29585,-0.22624,0.09804,-0.11661
2021-07-01,POL,PLN,Poland,13.43,3.90685,3.43755199201403,-0.30273,-0.31877,-0.27637,-0.03101,-0.00561,22851.4053164557,3.71413021018301,-0.10179,-0.24365,-0.16888,0.17944,-0.05112
2021-07-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,-0.27577,-0.29244,-0.24839,0.00645,0.03283,70348.635,4.93610344282864,-0.29802,-0.40889,-0.35045,-0.07823,-0.25842
2021-07-01,ROU,RON,Romania,10.6,4.1877,2.53122238937842,-0.48657,-0.49838,-0.46716,-0.28649,-0.26779,25737.6370660377,3.78838502387846,-0.35157,-0.45398,-0.4,-0.14855,-0.31499
2021-07-01,RUS,RUB,Russia,135,74.53,1.81135113377164,-0.63259,-0.64104,-0.6187,-0.48941,-0.47603,26616.8947111111,3.81100590753919,-0.53874,-0.61159,-0.57319,-0.39431,-0.51272
2021-07-01,SAU,SAR,Saudi Arabia,14,3.7507,3.73263657450609,-0.24287,-0.26029,-0.21425,0.05217,0.07975,30730.7183428571,3.91684328785193,-0.07516,-0.22123,-0.14424,0.21441,-0.02299
2021-07-01,SGP,SGD,Singapore,5.9,1.36825,4.31207747122236,-0.12534,-0.14547,-0.09227,0.21551,0.24736,70799.8720508475,4.94771253248265,-0.1542,-0.28778,-0.21737,0.11062,-0.10649
2021-07-01,SWE,SEK,Sweden,54,8.7165,6.19514713474445,0.25662,0.22771,0.30413,0.74632,0.79208,44164.5312944444,4.26245838895529,0.41051,0.18774,0.30516,0.85215,0.49008
2021-07-01,THA,THB,Thailand,128,32.81,3.90124961901859,-0.20867,-0.22688,-0.17876,0.0997,0.12852,8641.89983671875,3.34855867135734,0.13066,-0.04792,0.04621,0.48467,0.19444
2021-07-01,TUR,TRY,Turkey,19.99,8.55725,2.33603085103275,-0.52616,-0.53706,-0.50825,-0.34151,-0.32425,14931.8774587294,3.5103825153846,-0.35418,-0.45618,-0.40242,-0.15197,-0.31775
2021-07-01,TWN,TWD,Taiwan,72,28.0475,2.56707371423478,-0.4793,-0.49128,-0.45961,-0.27638,-0.25742,58191.8027777778,4.62334154769718,-0.46115,-0.54625,-0.5014,-0.29243,-0.43075
2021-07-01,UKR,UAH,Ukraine,65,27.22,2.38795003673769,-0.51563,-0.52677,-0.49732,-0.32687,-0.30923,7731.39741230769,3.32513394536169,-0.30305,-0.41312,-0.35511,-0.08483,-0.26373
2021-07-01,URY,UYU,Uruguay,225,44,5.11363636363636,0.03725,0.01338,0.07646,0.44146,0.47923,14177.1284742222,3.49096489750291,0.42158,0.19705,0.3154,0.86668,0.50177
2021-07-01,USA,USD,United States,4.93,1,4.93,0,-0.02301,0.0378,0.38969,0.42611,64454.22,4.7844563383534,0,-0.15794,-0.07469,0.3131,0.05641
2021-07-01,VEN,VES,Venezuela,16020000,3613989.071,4.43277488815627,-0.10086,-0.12155,-0.06687,0.24953,0.28228,,,,,,,
2021-07-01,VNM,VND,Vietnam,69000,23028.5,2.99628720932757,-0.39223,-0.40622,-0.36926,-0.15539,-0.13326,5890.0351297029,3.27776075252628,-0.11286,-0.25297,-0.17912,0.16491,-0.06282
2021-07-01,ZAF,ZAR,South Africa,33.5,14.6625,2.2847399829497,-0.53656,-0.54723,-0.51904,-0.35597,-0.33909,13643.3011313433,3.47723098653171,-0.36234,-0.46305,-0.40997,-0.16269,-0.32637
2022-01-01,ARE,AED,United Arab Emirates,17,3.67305,4.62830617606621,-0.08169,-0.0659,-0.03908,0.36743,0.20741,45841.3407529412,4.15810542427016,0.03481,-0.08503,-0.03021,0.44335,0.03435
2022-01-01,ARG,ARS,Argentina,450,105.0165,4.28504092214081,-0.14979,-0.13518,-0.11035,0.26601,0.11786,11300.32512,3.44053387293672,0.15787,0.02379,0.08513,0.61501,0.15737
2022-01-01,AUS,AUD,Australia,6.4,1.419345682,4.50911999885874,-0.10533,-0.08995,-0.06382,0.33221,0.17632,67304.17575,4.60398460653038,-0.08948,-0.19492,-0.14668,0.27,-0.08988
2022-01-01,AZE,AZN,Azerbaijan,4.5,1.699,2.64861683343143,-0.47448,-0.46545,-0.4501,-0.21747,-0.30904,10411.5872,3.42207080703384,-0.28045,-0.36377,-0.32566,0.00363,-0.28076
2022-01-01,BHR,BHD,Bahrain,1.5,0.377,3.97877984084881,-0.21056,-0.19699,-0.17393,0.17553,0.03796,34288.1616,3.9180941641582,-0.05592,-0.16525,-0.11524,0.3168,-0.05633
2022-01-01,BRA,BRL,Brazil,22.9,5.31,4.31261770244821,-0.14432,-0.12961,-0.10462,0.27416,0.12505,9440.37998253275,3.4018944845681,0.17856,0.04208,0.10452,0.64386,0.17805
2022-01-01,CAN,CAD,Canada,6.77,1.2718,5.32316401949992,0.05618,0.07434,0.10519,0.57272,0.38868,49391.5161004431,4.23185846206975,0.16942,0.034,0.09595,0.63111,0.16891
2022-01-01,CHE,CHF,Switzerland,6.5,0.93105,6.98136512539606,0.38519,0.409,0.44946,1.06264,0.82126,66583.7811692308,4.58901878553692,0.41434,0.25056,0.32548,0.97272,0.41372
2022-01-01,CHL,CLP,Chile,3100,798.6,3.88179313799149,-0.2298,-0.21656,-0.19407,0.14687,0.01266,19780.4833014194,3.61670472808641,-0.00218,-0.11773,-0.06487,0.39176,-0.00262
2022-01-01,CHN,CNY,China,24.4,6.36535,3.83325347388596,-0.23943,-0.22636,-0.20415,0.13253,0,17153.792852459,3.56213660651283,0.00044,-0.11542,-0.06242,0.39541,0
2022-01-01,COL,COP,Colombia,12950,3941.995,3.2851386163605,-0.34819,-0.33698,-0.31794,-0.02941,-0.14299,9080.28302010811,3.39441365833232,-0.10025,-0.20444,-0.15678,0.25497,-0.10064
2022-01-01,CRI,CRC,Costa Rica,2650,642.585,4.12396803535719,-0.18175,-0.16769,-0.14379,0.21842,0.07584,14806.194042566,3.51336646790935,0.09125,-0.03512,0.02269,0.52208,0.09077
2022-01-01,CZE,CZK,Czech Republic,89,21.6802,4.10512818147434,-0.18549,-0.17149,-0.1477,0.21285,0.07093,33965.3092044944,3.91138707433905,-0.02427,-0.13726,-0.08558,0.36095,-0.0247
2022-01-01,DNK,DKK,Denmark,32,6.6373,4.82123755141398,-0.04341,-0.02696,0.00098,0.42443,0.25774,69243.39765,4.64427092821675,-0.0349,-0.14666,-0.09553,0.34613,-0.03532
2022-01-01,EGY,EGP,Egypt,42.5,15.71,2.70528325907066,-0.46324,-0.45401,-0.43833,-0.20073,-0.29426,7739.13108705883,3.36655192770463,-0.25293,-0.33944,-0.29987,0.04201,-0.25326
2022-01-01,EUZ,EUR,Euro area,4.42,0.89206066,4.95482000069368,-0.0169,0,0.02871,0.4639,0.29259,41742.9121619086,4.0729627118106,0.13097,0,0.05991,0.57748,0.13047
2022-01-01,GBR,GBP,Britain,3.59,0.745350874,4.81652349950823,-0.04434,-0.02791,0,0.42304,0.25651,47688.5782729805,4.19648081852671,0.06704,-0.05652,0,0.48831,0.06658
2022-01-01,GTM,GTQ,Guatemala,26,7.6898,3.38110223933002,-0.32915,-0.31761,-0.29802,-0.00106,-0.11795,7577.90944615385,3.36320263235668,-0.06537,-0.1736,-0.1241,0.30362,-0.06578
2022-01-01,HKG,HKD,Hong Kong,22,7.79755,2.82139902918224,-0.4402,-0.43057,-0.41423,-0.16642,-0.26397,88769.3779636364,5.04991296647807,-0.48059,-0.54074,-0.51322,-0.27552,-0.48081
2022-01-01,HND,HNL,Honduras,89,24.61415,3.61580635528751,-0.28258,-0.27024,-0.24929,0.06829,-0.05673,3783.61860674157,3.28437822276837,0.02349,-0.09503,-0.04081,0.42757,0.02305
2022-01-01,HUN,HUF,Hungary,982,317.51115,3.09280477236784,-0.38635,-0.3758,-0.35788,-0.08623,-0.19316,29546.9469824847,3.81959790786831,-0.24722,-0.33439,-0.29452,0.04998,-0.24755
2022-01-01,IDN,IDR,Indonesia,34000,14382,2.36406619385343,-0.53094,-0.52288,-0.50918,-0.30154,-0.38327,9228.99215774118,3.39750301296285,-0.35311,-0.42802,-0.39375,-0.09771,-0.35339
2022-01-01,IND,INR,India,190,74.6225,2.54614894971356,-0.49481,-0.48613,-0.47137,-0.24774,-0.33577,4447.05991578947,3.29816086930115,-0.2823,-0.36541,-0.32739,0.00105,-0.28261
2022-01-01,ISR,ILS,Israel,17,3.17775,5.349697112737,0.06145,0.0797,0.1107,0.58056,0.3956,50079.3996705882,4.24614888380521,0.17129,0.03566,0.0977,0.63373,0.17078
2022-01-01,JOR,JOD,Jordan,2.12,0.709,2.9901269393512,-0.40672,-0.39652,-0.37919,-0.11657,-0.21995,7009.54641509434,3.35139518736861,-0.17054,-0.26659,-0.22265,0.15694,-0.1709
2022-01-01,JPN,JPY,Japan,390,115.225,3.38468214363202,-0.32844,-0.31689,-0.29728,0,-0.11702,56954.6559507692,4.38897874055324,-0.28305,-0.36608,-0.3281,0,-0.28337
2022-01-01,KOR,KRW,South Korea,4600,1205.5,3.81584404811282,-0.24289,-0.22987,-0.20776,0.12739,-0.00454,47024.6375723478,4.1826877973947,-0.15186,-0.25008,-0.20515,0.18299,-0.15223
2022-01-01,KWT,KWD,Kuwait,1.25,0.3029,4.12677451304061,-0.1812,-0.16712,-0.1432,0.21925,0.07657,42818.14656,4.09530014459731,-0.06318,-0.17166,-0.12204,0.30668,-0.06359
2022-01-01,LBN,LBP,Lebanon,70000,21500,3.25581395348837,-0.35401,-0.3429,-0.32403,-0.03807,-0.15064,,,,,,,
2022-01-01,LKA,LKR,Sri Lanka,840,202.41,4.14999258929895,-0.17659,-0.16243,-0.13838,0.22611,0.08263,4769.55318,3.3048604983553,0.16742,0.03223,0.09407,0.62832,0.16691
2022-01-01,MDA,MDL,Moldova,52,18,2.88888888888889,-0.42681,-0.41695,-0.40021,-0.14648,-0.24636,8932.88436923077,3.39135152837938,-0.20806,-0.29977,-0.25782,0.1046,-0.20841
2022-01-01,MEX,MXN,Mexico,69,20.649,3.34156617753886,-0.33699,-0.32559,-0.30623,-0.01274,-0.12827,15114.6568695652,3.51977462196164,-0.11739,-0.2196,-0.17285,0.23106,-0.11778
2022-01-01,MYS,MYR,Malaysia,9.99,4.1855,2.38681161151595,-0.52643,-0.51828,-0.50445,-0.29482,-0.37734,23984.7293693694,3.70404574333696,-0.40093,-0.47031,-0.43857,-0.16442,-0.4012
2022-01-01,NIC,NIO,Nicaragua,134,35.455,3.77943872514455,-0.25011,-0.23722,-0.21532,0.11663,-0.01404,2809.62698507463,3.2641440557603,0.07644,-0.04821,0.00881,0.50142,0.07597
2022-01-01,NOR,NOK,Norway,57,8.91605,6.39296549480992,0.26845,0.29025,0.3273,0.88879,0.66776,70602.9363789474,4.67251463492172,0.27199,0.12469,0.19207,0.77418,0.27144
2022-01-01,NZL,NZD,New Zealand,7,1.52264941,4.59724999991955,-0.08785,-0.07217,-0.04553,0.35825,0.19931,49730.436,4.23889934588994,0.00827,-0.10849,-0.05508,0.40634,0.00783
2022-01-01,OMN,OMR,Oman,1.15,0.385,2.98701298701299,-0.40734,-0.39715,-0.37984,-0.11749,-0.22076,32789.9332173913,3.88696925236681,-0.28557,-0.3683,-0.33046,-0.00351,-0.28588
2022-01-01,PAK,PKR,Pakistan,590,176.52,3.34239746204396,-0.33683,-0.32543,-0.30606,-0.01249,-0.12805,2142.83595661017,3.25029182055693,-0.04398,-0.15469,-0.10404,0.33346,-0.04439
2022-01-01,PER,PEN,Peru,12.9,3.83735,3.36169491967113,-0.333,-0.32153,-0.30205,-0.00679,-0.12302,10383.5213023256,3.4214877526747,-0.08657,-0.19235,-0.14396,0.27406,-0.08697
2022-01-01,PHL,PHP,Philippines,142,50.975,2.78567925453654,-0.44729,-0.43778,-0.42164,-0.17697,-0.27329,6258.54067605634,3.33579343555713,-0.22364,-0.31354,-0.27242,0.08287,-0.22398
2022-01-01,POL,PLN,Poland,14.08,4.094,3.43917928676111,-0.31762,-0.30589,-0.28596,0.0161,-0.1028,25697.7644318182,3.73963315166081,-0.14502,-0.24402,-0.19873,0.19254,-0.14539
2022-01-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,-0.29158,-0.2794,-0.25871,0.05488,-0.06856,92293.6857230769,5.12312861865207,-0.35208,-0.42711,-0.39279,-0.09628,-0.35236
2022-01-01,ROU,RON,Romania,10.6,4.4119,2.40259298714839,-0.5233,-0.5151,-0.50118,-0.29016,-0.37322,29523.3643018868,3.81910799000135,-0.41514,-0.48287,-0.45189,-0.18424,-0.4154
2022-01-01,RUS,RUB,Russia,135,77.4175,1.74379177834469,-0.65401,-0.64806,-0.63796,-0.4848,-0.54509,34165.85424,3.91555329266248,-0.58597,-0.63391,-0.61198,-0.42251,-0.58615
2022-01-01,SAU,SAR,Saudi Arabia,15,3.7519,3.99797435965777,-0.20675,-0.19311,-0.16995,0.1812,0.04297,35779.09104,3.94906744423075,-0.05881,-0.1678,-0.11794,0.31278,-0.05922
2022-01-01,SGP,SGD,Singapore,5.9,1.35215,4.36342121806013,-0.13424,-0.11936,-0.09407,0.28917,0.13831,91876.68,5.11446554264982,-0.20684,-0.29869,-0.25668,0.1063,-0.20719
2022-01-01,SWE,SEK,Sweden,54,9.3341,5.78523906964785,0.14786,0.1676,0.20112,0.70924,0.50922,48798.2385333333,4.21953343061363,0.27464,0.12704,0.19456,0.77788,0.27409
2022-01-01,THA,THB,Thailand,128,33.295,3.84442108424688,-0.23722,-0.2241,-0.20183,0.13583,0.00291,9111.379725,3.39505967612774,0.05273,-0.06918,-0.01341,0.46835,0.05227
2022-01-01,TUR,TRY,Turkey,24.99,13.4155,1.86277067571093,-0.6304,-0.62405,-0.61325,-0.44965,-0.51405,17391.2752941177,3.56707018014848,-0.51451,-0.57073,-0.54501,-0.32284,-0.51472
2022-01-01,TWN,TWD,Taiwan,75,27.814,2.69648378514417,-0.46498,-0.45579,-0.44016,-0.20333,-0.29655,62594.460096,4.50614272474862,-0.44368,-0.5081,-0.47863,-0.22404,-0.44392
2022-01-01,UKR,UAH,Ukraine,69,28.3673,2.43237812551776,-0.51739,-0.50909,-0.49499,-0.28136,-0.36545,9711.49565217391,3.407526770941,-0.33637,-0.41322,-0.37807,-0.07437,-0.33666
